barcode	plateRow	plateColumn	numcells	Nuclei DAPI - Intensity Nucleus EGFP Mean - Median	Nuclei DAPI - Intensity Nucleus EGFP StdDev - StdDev	Nuclei DAPI - Intensity Nucleus EGFP Median - Median	Nuclei DAPI - Nucleus Area [µm²] - Sum	Nuclei DAPI - Nucleus Roundness - Sum	Nuclei DAPI - Nucleus DAPI SER Saddle 0 px - StdDev	Nuclei DAPI - Nucleus DAPI Haralick Homogeneity 1 px - Sum	Nuclei/Median_GFP	Number of Analyzed Fields	concenctration	treatment	hitscore	Nuclei DAPI - Nucleus DAPI SER Saddle 0 px - StdDev.bscore	Nuclei/Median_GFP.bscore
004AL100205B-KI_2_1	4	14	6292	2360.15300803	234.958510724	2409	1688533.07254	5838.2713337	0.00847146461282	3225.8079602	2.61187214612	9	0.37 uM	library	-0.126941981429733	0.065549939762163	-0.557946208451482
004AL100205B-KI_2_1	4	15	6638	2276.09409268	231.534715666	2314	2199543.36892	6108.43453523	0.00706596409747	3591.47871416	2.86862575627	9	1.1 uM	library	-13.6184498729336	-0.0252753117468424	0.847639203951424
004AL100205B-KI_2_1	4	16	5647	2335.6516129	260.344702146	2375	1860654.73617	5198.14424595	0.00688421554787	3094.78252218	2.37768421053	9	0.37 uM	library	-4.94360570376915	-0.0172706980193552	-0.524481951741111
004AL100205B-KI_2_1	4	17	5453	2352.59243697	214.728328171	2396	1615460.43307	5067.51585758	0.00715521479092	2916.44696269	2.27587646077	9	1.1 uM	library	-7.73775560962137	-0.00760088906435961	-0.774510751264838
004AL100205B-KI_2_1	4	18	6326	2390.80587413	201.426078098	2445	1645022.72685	5920.12095863	0.0083655804416	3188.53437918	2.58732106339	9	0.37 uM	library	5.36436845120479	0.0816761078585496	-0.234669064228442
004AL100205B-KI_2_1	4	19	6069	2295.12830189	211.273817495	2343	1585696.89432	5678.43930884	0.00710264831436	3155.72844601	2.59026888604	9	1.1 uM	library	-16.9674360796416	-0.00585173442509749	-0.0904516095705205
004AL100205B-KI_2_1	4	20	6608	2361.15078524	244.663274893	2403	2011260.94523	6097.43173058	0.00716140173784	3557.68145408	2.74989596338	9	0.37 uM	library	-3.74835423817234	0.0230649571089605	-0.132861254925206
004AL100205B-KI_2_1	4	21	6556	2225.0224065	233.989870628	2249	2301621.91902	6050.40358134	0.00493718523023	3861.08506756	2.91507336594	9	1.1 uM	library	-11.7257306666723	-0.0349968868341907	0.170250424842065
004AL100205B-KI_2_1	4	22	5734	1947.04096895	270.824464308	1957	2214878.43271	5275.4389847	0.00409220096694	3501.84468073	2.92999489014	9	0.37 uM	library	-25.6536907639908	-0.0468845124256397	0.0510130339184301
004AL100205B-KI_2_1	5	3	4574	1581.53052912	203.76732584	1600	1527495.66603	4197.64141902	0.00806742916415	2414.24336919	2.85875	9	250 nM	18858	-20.7899586665145	0.0833742433347345	-1.46236760374556
004AL100205B-KI_2_1	5	4	6391	1729.76701571	185.277913009	1746	2091318.95535	5864.35161091	0.00693545730032	3466.81563771	3.66036655212	9	5 uM	Control X	-9.9542481842484	0.0193766992391139	0.100689644107459
004AL100205B-KI_2_1	5	5	6630	1773.26916238	213.150156424	1795	2253169.2337	6086.02172052	0.00724487454363	3636.08796427	3.69359331476	9	10 uM	library	-22.4673043986647	0.0282319226511919	0.624999991001613
004AL100205B-KI_2_1	5	6	5007	1713.31764706	223.27206062	1734	1713002.09296	4580.63206119	0.00639645152089	2710.33683638	2.8875432526	9	3.3 uM	library	-18.6034186942473	-0.0273434778226509	-1.84625272803555
004AL100205B-KI_2_1	5	7	4770	1714.35766356	226.552048792	1730	1604308.10781	4381.56505384	0.00680448039459	2623.58245337	2.75722543353	9	10 uM	library	-28.9955453987083	-0.0153195695853993	-1.37004295601033
004AL100205B-KI_2_1	5	8	6721	2301.12121212	211.171641877	2339	1601185.85133	6298.46980792	0.00764432718784	3406.49117635	2.87345019239	9	3.3 uM	library	23.7053452962041	0.0353572550534018	-0.98007648445997
004AL100205B-KI_2_1	5	9	4950	1678.03211111	191.976200248	1702	1448980.53398	4608.73162339	0.00761157150819	2548.6632692	2.90834312573	9	10 uM	library	-19.2181601998227	0.0278814149198294	-0.087825134934461
004AL100205B-KI_2_1	5	10	4047	1660.84102564	222.848379815	1675	1418316.32536	3713.72175493	0.00705573380398	2170.7310513	2.41611940299	9	3.3 uM	library	-29.0041032850969	-0.00603317540871212	-1.62542953772916
004AL100205B-KI_2_1	5	11	6851	2051.20792079	204.745325963	2078	1776811.54498	6413.63440937	0.00699023998143	3622.68991543	3.2969201155	9	10 uM	library	-1.70016676251957	0.00443185443617619	0.274661124425001
004AL100205B-KI_2_1	5	12	9196	2382.84721399	224.044033918	2419	2144979.34745	8623.91601354	0.00747383518217	4633.19822903	3.80157089706	9	3.3 uM	library	27.0158210141637	0.0139550053778183	0.902383348902685
004AL100205B-KI_2_1	5	13	9189	1936.18292683	221.40508453	1959	2803530.81311	8478.02190711	0.00689007832661	5036.08360659	4.69065849923	9	10 uM	library	-32.6954049473457	0.00251000608188156	3.29413226407215
004AL100205B-KI_2_1	5	14	9590	2389.63079206	235.368024347	2426	2455662.11695	8938.15108207	0.00724900906848	4989.59244572	3.95300906843	9	3.3 uM	library	28.9755769971351	0.0158141829483805	0.897367866751686
004AL100205B-KI_2_1	5	15	10008	2302.96948104	258.047950191	2325	3205342.03892	9186.24900123	0.00580694742477	5757.76994344	4.30451612903	9	10 uM	library	14.9363643767659	-0.0770150434057156	2.53664414916564
004AL100205B-KI_2_1	5	16	8138	2230.91431359	267.530611633	2243	2763251.23833	7488.01578294	0.00534015459989	4720.28307968	3.62817654926	9	3.3 uM	library	10.5575791746391	-0.0846341695085108	0.707274970682934
004AL100205B-KI_2_1	5	17	8140	2404.08689907	234.10835817	2433	2306874.01807	7576.09873687	0.0062873329942	4422.05987582	3.34566378956	9	 	no inf	23.1904457984947	-0.0379018827066266	0.0115725752354578
004AL100205B-KI_2_1	5	18	7096	2233.7605237	245.008803273	2265	2139775.58666	6539.16116117	0.00760568267958	3810.5892615	3.13289183223	9	 	no inf	16.4839154986902	0.0572938945963472	-0.741463447058213
004AL100205B-KI_2_1	5	19	6712	2217.12073303	237.743802656	2253	1860586.66802	6234.09672473	0.00728541093959	3553.33228355	2.97913892588	9	10 uM	library	2.36768190082423	0.0214347996476187	-0.983717719999272
004AL100205B-KI_2_1	5	20	9017	2475.49836066	257.417934861	2513	2741173.48164	8280.83470864	0.00682213300384	4892.49645424	3.58814166335	9	3.3 uM	library	33.8435880378057	0.0217381042548686	0.0821698890345256
004AL100205B-KI_2_1	5	21	9099	2227.85365854	237.35727762	2241	3064897.71421	8392.51846753	0.00480453091958	5440.63937186	4.06024096386	9	10 uM	library	15.0946852749535	-0.0249988674647191	1.14224445529031
004AL100205B-KI_2_1	5	22	7242	2154.46092901	255.904869379	2158	2636431.3952	6637.14826082	0.00410079690654	4660.56636906	3.35588507878	9	3.3 uM	library	20.2451065664453	-0.0291443373552671	-0.750950113505553
004AL100205B-KI_2_1	6	3	7401	1960.82051282	206.221728781	1988	2083328.34636	6845.99956573	0.00670913816886	3926.58162713	3.72283702213	9	250 nM	18858	23.6796716370385	0.0198413593764608	0.599075178297457
004AL100205B-KI_2_1	6	4	6001	1755.38039216	206.607582343	1764	2097977.79618	5490.38056471	0.00622064852158	3459.77046447	3.40192743764	9	5 uM	Control X	0.740257172607095	-0.00888587898537513	-0.606358939902308
004AL100205B-KI_2_1	6	5	6931	2022.80392157	204.236378534	2051	1943940.55773	6472.45020074	0.00691576198084	3672.33685893	3.37932715748	9	1.1 uM	library	9.9528218698503	0.0211099806510503	-0.219735085057966
004AL100205B-KI_2_1	6	6	6208	1913.51769759	212.798568491	1933	2031638.97114	5712.23761692	0.00679276302712	3419.70955885	3.21158820486	9	0.37 uM	library	8.61351265004672	0.00529625197314186	-1.11671818311879
004AL100205B-KI_2_1	6	7	7167	2028.85620915	199.116684024	2061	1820987.77475	6696.71683544	0.00780695434973	3680.39281934	3.47743813683	9	1.1 uM	library	10.2708899806237	0.050544908847614	0.336561932742749
004AL100205B-KI_2_1	6	8	6880	2067.73091401	212.018582235	2093	1897925.50139	6395.31333642	0.00656512830469	3738.66565972	3.28714763497	9	0.37 uM	library	10.3008425829835	-0.0128781368065791	-0.0294315909275249
004AL100205B-KI_2_1	6	9	5614	1944.87798086	199.571647408	1974	1538140.93289	5243.81712655	0.00787558512523	2904.59988804	2.84397163121	9	1.1 uM	library	14.6625120123332	0.0532696824690301	-0.316243856558815
004AL100205B-KI_2_1	6	10	6480	1914.29661654	203.354914241	1936	1896770.31582	6037.18696818	0.00707669830849	3532.91553035	3.34710743802	9	0.37 uM	library	3.8724435908059	0.00603317540871203	0.601011519679794
004AL100205B-KI_2_1	6	11	5448	1966.87228145	174.967547995	1997	1489156.52679	5105.39038166	0.00663404291217	2877.65128623	2.72809213821	9	1.1 uM	library	-0.0427894319426066	-0.00417463336690506	-1.19790093742994
004AL100205B-KI_2_1	6	12	6480	1919.07318376	199.654890735	1934	2075652.42925	5943.47021959	0.00546848172818	3787.33224762	3.35056876939	9	0.37 uM	library	-8.20558673219387	-0.0850444232031847	-0.279584278905561
004AL100205B-KI_2_1	6	13	6627	2028.8	229.023339246	2059	1677284.07078	6202.14679885	0.00666294455743	3501.6004176	3.21855269548	9	1.1 uM	library	-14.5156016293303	0.000977687441141234	-0.40618804958932
004AL100205B-KI_2_1	6	14	6833	1892.11415525	178.510985286	1919	1815728.77024	6389.94223138	0.00715236239313	3639.38866163	3.56070870245	9	0.37 uM	library	-8.25408142172882	0.0214340739186101	-0.139823336605862
004AL100205B-KI_2_1	6	15	6532	1964.83485432	214.942007554	1999	1928705.12992	6058.48265821	0.00722956573971	3496.36532777	3.26763381691	9	1.1 uM	library	-5.77086805465955	0.0118782299828452	-0.090282468274371
004AL100205B-KI_2_1	6	16	6265	1819.67729084	232.66371846	1837	2226685.79061	5763.43195275	0.0060019403935	3543.64363386	3.41045182363	9	0.37 uM	library	-17.4523829749912	-0.037443362713959	0.100640470879478
004AL100205B-KI_2_1	6	17	6795	2051.26287744	218.307728709	2089	1905733.60882	6338.02296397	0.00720469530671	3527.37285261	3.25275251316	9	 	no inf	0.840099180473177	0.0232974883157122	-0.287233941511801
004AL100205B-KI_2_1	6	18	6674	1886.01848352	213.072552681	1905	2291068.39619	6115.99139408	0.00631995532098	3702.65205882	3.50341207349	9	 	no inf	-7.32697706297234	-0.00226165854316139	0.102693316562408
004AL100205B-KI_2_1	6	19	7185	2071.12201592	214.689699641	2106	2001343.71162	6687.17209061	0.00725760042283	3807.82743978	3.41168091168	9	1.1 uM	library	-1.99969278611782	0.0308277123060396	0.0134035570224091
004AL100205B-KI_2_1	6	20	6972	1930.84227177	217.690347867	1938	2426500.34012	6380.19733583	0.00539114727131	4166.6740523	3.59752321981	9	0.37 uM	library	-9.5933906415324	-0.0457792963563104	0.0356486557615895
004AL100205B-KI_2_1	6	21	6536	1779.04725778	211.7013882	1783	2369764.0568	6020.99173373	0.00373583312666	4089.50390326	3.66573191251	9	1.1 uM	library	-17.6620511915099	-0.0726586775084132	0.0996059610610911
004AL100205B-KI_2_1	6	22	6794	1645.63529868	200.595928214	1640	2661893.81602	6189.49170071	0.00286634552936	4592.02537591	4.14268292683	9	0.37 uM	library	-17.9886771886718	-0.0858893706467221	1.11987402354446
004AL100205B-KI_2_1	7	3	5383	1956.98165138	203.874616471	1982	1635884.82425	4986.39746678	0.00697942502038	2902.42165512	2.71594349142	9	250 nM	18858	-9.45075920172372	-0.00138509305669608	-0.932925489966817
004AL100205B-KI_2_1	7	4	6865	2199.90513834	212.076790012	2237	1808551.03308	6410.36341664	0.00767532913475	3579.6136179	3.06884219937	9	1 uM	Staurophorin	11.3349205215965	0.0348062149036207	-0.476543121979039
004AL100205B-KI_2_1	7	5	5778	2285.98109299	225.306089763	2325	1583205.00811	5392.04394631	0.0078142599013	3012.50458537	2.48516129032	9	10 uM	library	2.38194504480510	0.0343167975406359	-1.473714998994
004AL100205B-KI_2_1	7	6	4739	2139.13716814	211.639676941	2181	1284067.18886	4416.54276365	0.00801991296074	2398.30610898	2.17285648785	9	3.3 uM	library	-1.33075133341507	0.0365170196542896	-2.72724151647532
004AL100205B-KI_2_1	7	7	6839	2490.93814433	227.844471603	2535	1656836.99022	6403.33536679	0.00847136508191	3394.95222924	2.69783037475	9	10 uM	library	20.9568374510906	0.0509210266337130	-0.63488280051309
004AL100205B-KI_2_1	7	8	7637	2535.98380567	211.13458591	2584	1826611.78239	7156.82062802	0.00790761265149	3768.38840674	2.95549535604	9	3.3 uM	library	22.538620118569	0.0246642974410434	0.103918341197018
004AL100205B-KI_2_1	7	9	4277	2007.11206897	219.919086009	2048	1159893.12515	4014.09945964	0.00769931363957	2108.85619767	2.08837890625	9	10 uM	library	-11.1651891082242	0.00756664206619588	-1.22846019347375
004AL100205B-KI_2_1	7	10	5122	2188.44505849	218.724692952	2224	1334725.67687	4809.38349346	0.00797070833437	2563.82225351	2.30305755396	9	3.3 uM	library	-2.42045553355345	0.0189940035050311	-1.02262803349645
004AL100205B-KI_2_1	7	11	7895	2514.78787879	204.211147828	2556	1813746.90192	7372.19306554	0.00742237377763	3960.15815358	3.08881064163	9	10 uM	library	18.4023083641170	0.0029937482532907	0.64304623499757
004AL100205B-KI_2_1	7	12	8959	2779.99640288	224.794405696	2807	1953577.62677	8303.36863489	0.00588762889249	4925.23786109	3.1916636979	9	3.3 uM	library	38.9027252078199	-0.0981116000438013	0.279812884289849
004AL100205B-KI_2_1	7	13	9432	2609.68903625	252.108170052	2654	2232792.19428	8819.76777178	0.00714234376008	4847.87306238	3.55388093444	9	10 uM	library	7.21572453992157	-0.00878697728852825	1.37213899699275
004AL100205B-KI_2_1	7	14	6331	2214.56395349	189.564283582	2247	1589698.11779	5909.22762964	0.006424895551	3429.28014401	2.81753449043	9	3.3 uM	library	-10.8956156869857	-0.0544808794815567	-1.02141183802342
004AL100205B-KI_2_1	7	15	7178	2383.81945613	241.874779223	2429	1772406.84508	6724.6883716	0.00793400759056	3637.60218419	2.95512556608	9	10 uM	library	0.89857807079474	0.0144485184205067	0.0902824682743721
004AL100205B-KI_2_1	7	16	8112	2452.70321769	231.337152803	2505	2016386.77292	7611.96700335	0.00727061926335	4165.60517641	3.23832335329	9	3.3 uM	library	10.9426840621226	-0.00394632656732979	0.62742470476114
004AL100205B-KI_2_1	7	17	8010	2638.10006714	272.996577764	2689	1914456.19705	7523.83983509	0.00769812917466	4071.2115122	2.97880252882	9	10 uM	library	23.0278459571128	0.0143020863928011	-0.0115725752354567
004AL100205B-KI_2_1	7	18	9183	2682.64253394	266.648282541	2734	2049639.54426	8612.4394047	0.00704434520236	4649.25318161	3.35881492319	9	3.3 uM	library	35.7648335320287	0.00140201385676733	0.697378171499505
004AL100205B-KI_2_1	7	19	10241	2848.58139535	207.737380994	2900	2248095.69023	9599.66777564	0.00811957196857	5048.47344214	3.53137931034	9	10 uM	library	37.8971735571686	0.0420324592540061	1.25992173816753
004AL100205B-KI_2_1	7	20	7719	2318.70108696	199.668034836	2345	2139274.44723	7165.92289091	0.00568114216617	4366.97465527	3.29168443497	9	3.3 uM	library	-5.02347931006202	-0.0659255189149833	0.232662526911767
004AL100205B-KI_2_1	7	21	8327	2221.34615385	215.659464533	2234	2711039.0208	7628.81422338	0.00387852321726	5298.81877891	3.72739480752	9	10 uM	library	-9.07563851502687	-0.100878915709913	1.20299091301943
004AL100205B-KI_2_1	7	22	5738	1939.789115	251.156898352	1941	2213738.04457	5210.16124151	0.00289508846482	3886.67814045	2.95620814013	9	3.3 uM	library	-23.0948827338229	-0.120355237547691	-0.855028721115709
004AL100205B-KI_2_1	8	3	6831	1946.11504425	239.40416953	1967	2151282.0636	6275.24562666	0.0068893271627	3707.12975382	3.47280122013	9	250 nM	18858	-7.54520316587964	0.000713913313588199	1.08636590671676
004AL100205B-KI_2_1	8	4	7077	1977.64303797	214.533938507	2000	2380065.03694	6470.42427529	0.0069186395951	3955.41396736	3.5385	9	1 uM	Staurophorin	-7.02459841057792	0.000368248195251573	0.834425773081842
004AL100205B-KI_2_1	8	5	6454	2174.64717986	220.288771787	2210	1639678.88378	6050.19702551	0.0078133865059	3285.53941441	2.92036199095	9	1.1 uM	library	-4.8409110671069	0.0413063416485758	-0.247727807911350
004AL100205B-KI_2_1	8	6	6959	2129.35795455	238.190314814	2166	1732855.30357	6521.19163805	0.00724801170956	3566.12027576	3.21283471837	9	0.37 uM	library	0.574804702429016	0.00124527432298685	-0.00968872591397418
004AL100205B-KI_2_1	8	7	6755	2291.88659794	237.815842758	2324	1681322.78105	6322.62422451	0.00757683129297	3477.65706147	2.90662650602	9	1.1 uM	library	4.9707056773328	0.00892759267067959	0.0327217613677357
004AL100205B-KI_2_1	8	8	7457	2266.35314685	221.537045109	2307	1783827.49697	7000.91852943	0.00746997829488	3747.5238219	3.23233636758	9	0.37 uM	library	0.527736327292149	0.00771426367370053	0.939342303791753
004AL100205B-KI_2_1	8	9	7056	2347.67348078	201.610188901	2388	1709405.33242	6610.83267756	0.00760647276809	3569.16010711	2.95477386935	9	1.1 uM	library	23.1462300521540	0.00951529939361665	1.06098338744834
004AL100205B-KI_2_1	8	10	6268	2011.36158537	217.498189742	2032	1876819.44221	5830.40989767	0.00718340514084	3355.02498245	3.08464566929	9	0.37 uM	library	-16.6721889992376	-0.0171219473095111	1.05765602928521
004AL100205B-KI_2_1	8	11	5596	2276.89068454	227.252390378	2319	1425046.19382	5248.69013644	0.00827736974444	2792.23943361	2.41310909875	9	1.1 uM	library	0.0427894319426066	0.0568948826071445	-0.870789879035954
004AL100205B-KI_2_1	8	12	6669	2371.90214067	231.601276086	2412	1689886.5436	6253.32167948	0.00813058157135	3371.48723461	2.76492537313	9	0.37 uM	library	6.12031508219084	0.0318656966657499	-0.620004101526513
004AL100205B-KI_2_1	8	13	6304	2271.13360537	191.415637039	2312	1683391.46093	5906.4217789	0.00713435876427	3312.06071357	2.72664359862	9	1.1 uM	library	-20.7286271473967	-0.00218723155304677	-0.515430539114406
004AL100205B-KI_2_1	8	14	6928	2151.20509499	239.610848781	2177	2292271.92001	6343.19042109	0.0067039553026	3875.57953175	3.18236104731	9	0.37 uM	library	-14.0106863324075	-0.0321477447882453	0.0310112791271886
004AL100205B-KI_2_1	8	15	6170	2297.62741896	248.367451934	2336	1634965.41097	5782.01987698	0.00706145454204	3229.86838479	2.64126712329	9	1.1 uM	library	-4.31602736861092	-0.0263401154487108	-0.53113834620076
004AL100205B-KI_2_1	8	16	6846	2353.22022059	221.676598345	2394	1887166.78761	6399.0877443	0.00763560110067	3602.45861343	2.85964912281	9	0.37 uM	library	4.08496443612085	0.0230963372391196	-0.153851584567865
004AL100205B-KI_2_1	8	17	7417	2470.176	204.419775356	2521	1852387.9086	6953.55156306	0.00741478605247	3787.98444903	2.94208647362	9	1.1 uM	library	10.9669314068901	0.00580900585598094	0.050524153611202
004AL100205B-KI_2_1	8	18	7278	2302.30121101	196.044440907	2329	1921983.15342	6807.25172633	0.00621122355281	3983.14950805	3.1249463289	9	0.37 uM	library	2.06958219162407	-0.0372253209719899	0.273236687742584
004AL100205B-KI_2_1	8	19	6257	2364.44923077	240.410529745	2417	1670407.21457	5864.88437199	0.00821053157809	3201.38095649	2.58874637981	9	1.1 uM	library	-2.91823925848577	0.0540555195597148	-0.912248483140561
004AL100205B-KI_2_1	8	20	7119	2253.49019608	230.719763075	2281	2288996.75682	6578.95650144	0.00570563956629	4056.27557749	3.1209995616	9	0.37 uM	library	-7.59084522661842	-0.0575453602854837	-0.0356486557615873
004AL100205B-KI_2_1	8	21	6612	2317.08437832	263.531101821	2328	2314280.62206	6087.53221036	0.00416328571402	4112.71763965	2.84020618557	9	1.1 uM	library	2.77988676187134	-0.0782332042893168	-0.832436755403384
004AL100205B-KI_2_1	8	22	7028	2155.98612438	283.262783314	2161	2621268.96802	6488.40351283	0.00410622371553	4297.77865087	3.25219805646	9	0.37 uM	library	0.262441849247987	-0.0469335304353388	0.0276222733061708
004AL100205B-KI_2_1	9	3	4859	1861.17727273	270.342471857	1881	1839529.93359	4451.13189361	0.00634856808152	2705.48129926	2.58320042531	9	250 nM	18858	-24.4641445559863	-0.000713913313588199	-1.56171836439481
004AL100205B-KI_2_1	9	4	5038	1919.03166046	284.272622923	1937	1865057.46308	4622.03826151	0.00622737752318	2851.2053544	2.60092927207	9	0.1 ugml	Interferin	-21.8440050067007	-0.00930889187171012	-1.93196696436641
004AL100205B-KI_2_1	9	5	8740	2341.27412638	250.736070823	2367	2842950.1643	7996.75085341	0.00636257798164	4986.0591638	3.69243768483	9	10 uM	library	0.422189061833719	-0.0100027734816185	1.20238827649998
004AL100205B-KI_2_1	9	6	7432	2073.60517564	185.129910474	2103	1972308.20614	6968.25946651	0.00737368190505	3883.76960861	3.53399904898	9	3.3 uM	library	-14.2446018936938	0.0363455190761163	0.328342592401799
